area,date,New Admissions (GAM),Measles Cases,AWD/cholera cases,AWD/Cholera deaths,Malaria Cases,Insecurity - Incidents,Insecurity - Fatalities,Displacement (arrivals),Displacement (departures),Total alarms,pop,Price of water,Sorghum prices,Maize prices,Red Rice prices,Local goat prices,Wage labor,TOT (goat to cereals),TOT (wage to cereals),Cost of Minimum Basket (CMB)
sablaale,2014-06-01,,,,,,,,,,0,60287.29556962025,24166.666666666668,5707.5,8525.0,15250.0,1066416.6666666667,65635.83333333333,161.0,9.958333333333334,2316661.35
wanla weyn,2014-06-01,,,,,,,,,,3,184948.1037974684,10000.0,8000.0,9333.0,14000.0,760000.0,73000.0,81.0,8.0,2234723.1633333336
baydhaba,2014-06-01,,,,,,,,,,0,366461.2278481013,20000.0,6220.0,9400.0,14200.0,1160000.0,90000.0,186.0,14.0,1950690.0
buur hakaba,2014-06-01,,,,,,,,,,1,192756.0025316456,20000.0,5000.0,7500.0,14500.0,1162500.0,60000.0,233.0,12.0,2157755.141111112
diinsoor,2014-06-01,,,,,,,,,,0,107218.16936708862,30000.0,4080.0,8300.0,15000.0,1081000.0,62000.0,265.0,15.0,1862613.0
qansax dheere,2014-06-01,,,,,,,,,,2,119236.3746835443,25000.0,5800.0,9200.0,23800.0,1426000.0,79000.0,246.0,14.0,1996851.0
xudur,2014-06-01,,,,,,,,,,5,126211.11012658228,15000.0,15750.0,22500.0,28000.0,637500.0,45000.0,40.0,3.0,3370250.0
ceel barde,2014-06-01,,,,,,,,,,3,55416.498607594935,40000.0,14000.0,15766.666666666666,22000.0,900000.0,70000.0,64.0,5.0,2485500.0
tayeeglow,2014-06-01,,,,,,,,,,1,119006.3116455696,30000.0,7500.0,9000.0,16000.0,562500.0,40750.0,75.0,6.0,2503061.243492064
waajid,2014-06-01,,,,,,,,,,0,90893.47569620251,16666.666666666668,10323.333333333334,14966.666666666666,20733.33333333333,865833.3333333334,101000.0,105.0,12.0,2668563.333333333
rab dhuure,2014-06-01,,,,,,,,,,0,57778.24253164557,21666.666666666668,12268.333333333334,16558.333333333332,22683.33333333333,800833.3333333334,96000.0,74.5,9.75,2802265.833333333
garbahaarey,2014-06-01,,,,,,,,,,0,101052.45012658228,16900.0,8870.0,12333.333333333334,18000.0,1004466.6666666666,131000.0,130.16666666666666,14.5,2400465.1666666665
baardheere,2014-06-01,,,,,,,,,,3,127104.97341772151,5000.0,10000.0,14800.0,16000.0,825000.0,143000.0,83.0,14.0,2177250.0
belet xaawo,2014-06-01,,,,,,,,,,1,272403.81607594935,23000.0,13200.0,15000.0,16000.0,689800.0,231000.0,52.0,18.0,3028550.0
ceel waaq,2014-06-01,,,,,,,,,,1,33340.071772151896,13400.0,9000.0,12600.0,18000.0,1126000.0,75000.0,125.0,8.0,2564700.0
doolow,2014-06-01,,,,,,,,,,6,38119.57772151899,30000.0,13000.0,14600.0,20000.0,720000.0,100000.0,55.0,8.0,2856650.0
luuq,2014-06-01,,,,,,,,,,1,99051.52379746836,15000.0,9000.0,13000.0,20000.0,800000.0,168000.0,89.0,19.0,2684750.0
bu'aale,2014-06-01,,,,,,,,,,1,72399.69088607594,30000.0,6595.833333333333,8400.0,17000.0,825000.0,65000.0,98.0,8.0,2461350.0
jilib,2014-06-01,,,,,,,,,,2,145950.03164556963,25000.0,7575.833333333333,8500.0,14000.0,870000.0,72500.0,102.0,9.0,2475350.0
saakow,2014-06-01,,,,,,,,,,2,116269.31518987342,18000.0,7668.958333333333,10000.0,17000.0,702500.0,66250.0,70.0,7.0,2216832.5
kismaayo,2014-06-01,,,,,,,,,,3,209158.0265822785,70000.0,10000.0,10000.0,14400.0,1292000.0,76000.0,129.0,8.0,3807950.0
afmadow,2014-06-01,,,,,,,,,,4,106179.01683544304,25000.0,10000.0,12500.0,20000.0,708000.0,50000.0,57.0,4.0,2366117.0
badhaadhe,2014-06-01,,,,,,,,,,0,78281.29518987342,47500.0,10000.0,11250.0,17200.0,1000000.0,63000.0,93.0,6.0,3087033.5
jamaame,2014-06-01,,,,,,,,,,0,154842.8658227848,8000.0,9191.944444444443,5840.0,14000.0,869000.0,81200.0,149.0,14.0,2190850.0
borama,2014-07-01,,,,,,,,,,3,320229.4240506329,3500.0,3150.0,4000.0,4500.0,394400.0,49000.0,88.0,11.0,904810.0
baki,2014-07-01,,,,,,,,,,0,49745.60632911392,6500.0,3662.5,4062.5,5468.75,337662.5,49750.0,69.75,10.25,1030159.5
lughaye,2014-07-01,,,,,,,,,,0,73469.8540506329,2000.0,4500.0,3754.1666666666665,7000.0,196250.0,40000.0,44.0,9.0,918906.5
zeylac,2014-07-01,,,,,,,,,,1,51597.866202531644,4000.0,4800.0,3200.0,5600.0,310000.0,40000.0,55.0,7.0,821750.0
hargeysa,2014-07-01,,,,,,,,,,4,667613.693670886,10000.0,4000.0,4125.0,5000.0,377500.0,40000.0,76.0,8.0,1155509.0
berbera,2014-07-01,,,,,,,,,,0,87709.49316455696,15375.0,6540.625,4062.5,7867.1875,495665.625,61437.5,70.6875,8.5625,1065624.5
gebiley,2014-07-01,,,,,,,,,,2,111876.77924050634,10500.0,3000.0,4062.5,5375.0,382500.0,70000.0,71.0,13.0,1030159.5
burco,2014-07-01,,,,,,,,,,2,346934.09493670886,5000.0,4000.0,4000.0,5000.0,380000.0,36000.0,76.0,7.0,1011205.0
buuhoodle,2014-07-01,,,,,,,,,,0,184408.39620253164,25625.0,4000.0,4000.0,10250.0,815000.0,93000.0,78.5,8.5,2773852.5
owdweyne,2014-07-01,,,,,,,,,,0,67513.5735443038,10125.0,4846.875,4062.5,5955.729166666667,417721.875,45812.5,74.22916666666667,7.854166666666667,1077446.1666666667
sheikh,2014-07-01,,,,,,,,,,0,43511.30063291139,10125.0,4846.875,4062.5,5955.729166666667,417721.875,45812.5,74.22916666666667,7.854166666666667,1077446.1666666667
laas caanood,2014-07-01,,,,,,,,,,0,95946.12025316455,46250.0,15750.0,12375.0,15500.0,1250000.0,150000.0,81.0,10.0,4536500.0
caynabo,2014-07-01,,,,,,,,,,0,104252.30924050632,35625.0,11650.0,6791.666666666667,12750.0,914000.0,103800.0,71.7,8.1,2773852.5
taleex,2014-07-01,,,,,,,,,,0,40260.82974683544,38000.0,18916.666666666668,16562.5,16062.5,1314375.0,135000.0,79.5,8.25,4407283.333333333
xudun,2014-07-01,,,,,,,,,,0,36155.66594936709,61250.0,20000.0,11909.722222222224,17000.0,1237500.0,120000.0,62.0,6.0,4141371.458333333
ceerigaabo,2014-07-01,,,,,,,,,,0,170160.38607594935,40000.0,17805.55555555556,14236.111111111111,16000.0,1075000.0,150000.0,67.0,9.0,4847850.0
ceel afweyn,2014-07-01,,,,,,,,,,0,91967.32810126584,40000.0,14500.0,8200.0,16000.0,887500.0,120000.0,61.0,9.0,2767980.6916666664
laasqoray,2014-07-01,,,,,,,,,,0,125592.24177215189,29333.33333333333,18907.40740740741,15399.305555555557,16104.166666666666,1375625.0,128333.33333333331,84.5,7.75,4344617.777777777
bossaso,2014-07-01,,,,,,,,,,0,204852.3886075949,10000.0,20000.0,15399.305555555557,16250.0,1737500.0,100000.0,107.0,6.0,3778720.0
bandarbeyla,2014-07-01,,,,,,,,,,0,34883.237341772154,65000.0,28500.0,16681.25,19000.0,1512500.0,110000.0,80.0,6.0,3911135.1358024688
caluula,2014-07-01,,,,,,,,,,0,61486.5741772152,20000.0,23187.5,15399.305555555557,20000.0,1512500.0,200000.0,76.0,10.0,3778720.0
iskushuban,2014-07-01,,,,,,,,,,0,79583.09088607595,30000.0,24250.0,15399.305555555557,18500.0,1550000.0,125000.0,84.0,7.0,3778720.0
qandala,2014-07-01,,,,,,,,,,0,60499.58,20000.0,22125.0,15399.305555555557,18250.0,1600000.0,141666.66666666666,89.0,7.666666666666667,3778720.0
qardho,2014-07-01,,,,,,,,,,0,129758.81265822783,29547.61904761905,22867.724867724868,16702.083333333332,17380.952380952378,1497857.142857143,120476.19047619046,84.14285714285714,6.857142857142857,4029368.222222224
garoowe,2014-07-01,,,,,,,,,,1,80789.2858227848,4500.0,21000.0,20750.0,15750.0,1695000.0,120000.0,108.0,8.0,3837500.0
burtinle,2014-07-01,,,,,,,,,,0,84269.62227848101,30000.0,18000.0,16375.0,17000.0,1425000.0,100000.0,79.0,6.0,3909083.3333333335
eyl,2014-07-01,,,,,,,,,,0,54320.57518987342,30000.0,28500.0,17942.36111111111,20000.0,1300000.0,125000.0,46.0,5.0,3925317.185185185
gaalkacyo,2014-07-01,,,,,,,,,,1,162930.3417721519,20000.0,14000.0,16000.0,16000.0,1437500.0,120000.0,90.0,8.0,3353250.0
galdogob,2014-07-01,,,,,,,,,,0,54870.78759493671,20000.0,14000.0,16000.0,16000.0,1437500.0,120000.0,90.0,8.0,3353250.0
hobyo,2014-07-01,,,,,,,,,,1,82080.9035443038,20000.0,13000.0,13500.0,18500.0,1268750.0,32500.0,70.0,3.0,3148831.6666666665
jariiban,2014-07-01,,,,,,,,,,0,83363.02215189874,20000.0,20000.0,15954.340277777776,19500.0,1590000.0,102500.0,80.0,6.0,3584120.546296296
xarardheere,2014-07-01,,,,,,,,,,1,83681.94987341772,14000.0,15166.666666666666,13750.0,17000.0,1047500.0,40000.0,62.0,2.0,2020500.0
dhuusamarreeb,2014-07-01,,,,,,,,,,1,109715.25822784811,22500.0,20500.0,13916.666666666666,21000.0,1000000.0,100000.0,48.0,5.0,4072745.0
cabudwaaq,2014-07-01,,,,,,,,,,1,56756.7829113924,20000.0,10000.0,14208.333333333332,22000.0,1100000.0,90000.0,50.0,4.0,2757250.0
cadaado,2014-07-01,,,,,,,,,,0,114404.52569620252,20625.0,14375.0,14406.25,19375.0,1201562.5,85625.0,64.5,5.0,3333019.1666666665
ceel buur,2014-07-01,,,,,,,,,,0,97737.40734177217,17550.0,15058.333333333332,13933.333333333332,17700.0,1033250.0,69000.0,59.4,4.4,2980614.333333333
ceel dheer,2014-07-01,,,,,,,,,,3,101558.04151898736,15000.0,12000.0,14000.0,17000.0,1000000.0,60000.0,59.0,4.0,2949495.0
belet weyne,2014-07-01,,,,,,,,,,4,208078.9734177215,16250.0,14625.0,14500.0,15000.0,850000.0,112500.0,58.0,8.0,2711500.0
bulo burto,2014-07-01,,,,,,,,,,0,132940.59493670886,16475.0,12804.166666666666,12616.619047619048,17462.5,974468.75,70906.25,77.62857142857142,6.628571428571428,2750102.333333333
jalalaqsi,2014-07-01,,,,,,,,,,1,102926.93860759494,15000.0,11000.0,13000.0,16000.0,900000.0,100000.0,82.0,10.0,2554451.1666666665
jowhar,2014-07-01,,,,,,,,,,4,300786.8,16000.0,12000.0,12300.0,14000.0,1387500.0,80000.0,113.0,7.0,2358800.0
adan yabaal,2014-07-01,,,,,,,,,,0,81065.6,12000.0,20000.0,13404.15476190476,30000.0,1000000.0,30000.0,68.90714285714286,6.407142857142857,2751349.5
balcad,2014-07-01,,,,,,,,,,1,176049.30379746837,17750.0,9333.0,12000.0,15000.0,1075000.0,32500.0,90.0,3.0,2202757.0
cadale,2014-07-01,,,,,,,,,,1,64696.40139240506,30000.0,12000.0,14000.0,17000.0,800000.0,70000.0,57.0,5.0,2466839.4166666665
banadir,2014-07-01,,,,,,,,,,0,967994.8481012658,16375.0,9300.0,10600.0,13000.0,2430000.0,160000.0,229.0,15.0,2171731.0
marka,2014-07-01,,,,,,,,,,2,221201.4683544304,26750.0,10333.0,10666.0,14000.0,1892500.0,110000.0,177.0,10.0,2260610.0
afgooye,2014-07-01,,,,,,,,,,0,245185.59367088607,15000.0,9500.0,12000.0,13000.0,1625000.0,70000.0,135.0,6.0,2077740.0
baraawe,2014-07-01,,,,,,,,,,0,91515.33012658228,15000.0,9500.0,9500.0,15500.0,1000000.0,75000.0,105.0,8.0,2387930.0
kurtunwaarey,2014-07-01,,,,,,,,,,0,74499.03405063291,20000.0,10000.0,9100.0,15000.0,1430000.0,71595.0,157.0,9.25,2324270.0
qoryooley,2014-07-01,,,,,,,,,,1,204097.6329113924,15000.0,7375.0,6750.0,15500.0,1050000.0,38880.0,156.0,6.0,2220873.333333333
sablaale,2014-07-01,,,,,,,,,,0,60287.29556962025,23333.33333333333,7425.0,8937.5,14833.333333333334,992916.6666666666,69015.83333333333,139.5,9.875,2328840.0
wanla weyn,2014-07-01,,,,,,,,,,2,184948.1037974684,10000.0,8000.0,9333.0,14000.0,1050000.0,72500.0,113.0,8.0,2322054.533333333
baydhaba,2014-07-01,,,,,,,,,,2,366461.2278481013,20000.0,7975.0,10475.0,15000.0,1175000.0,100000.0,147.0,13.0,2099775.0
buur hakaba,2014-07-01,,,,,,,,,,2,192756.0025316456,20000.0,5000.0,9000.0,14500.0,1037500.0,62500.0,208.0,13.0,2208760.4777777777
diinsoor,2014-07-01,,,,,,,,,,1,107218.16936708862,30000.0,5200.0,8875.0,13000.0,1015000.0,67500.0,195.0,13.0,1956750.0
qansax dheere,2014-07-01,,,,,,,,,,2,119236.3746835443,25000.0,6500.0,9000.0,21500.0,1367500.0,85000.0,210.0,13.0,2073966.6666666667
xudur,2014-07-01,,,,,,,,,,4,126211.11012658228,15000.0,16250.0,21000.0,21500.0,625000.0,40000.0,38.0,2.0,3362375.0
